host_receive_iso,host_receive_unix_ms,robot_time_us,robot_elapsed_us,logical_elapsed_us,sample_period_us,sample,mode,s0,s1,s2,s3,s4,left_encoder_deg,right_encoder_deg,delta_left_encoder_deg,delta_right_encoder_deg,left_distance_m,right_distance_m,x_m,y_m,theta_deg,encoder_theta_deg,gyro_z_deg,current_state,prev_state,lost_count,left_cmd_milli,right_cmd_milli
2026-06-22T09:47:38.4938169-07:00,1782146858493,31504696,11951557,31500000,50000,239,DRIVING,918,1000,1000,351,72,3827,4968,-2,22,1.05474,1.38090,-0.11497,0.23225,215.154,196.716,218.186,1,1,0,-100,100
2026-06-22T09:47:38.5038160-07:00,1782146858503,31554695,12001556,31550000,50000,240,DRIVING,269,1000,1000,893,65,3815,4992,-12,24,1.05139,1.38761,-0.11629,0.23122,218.186,202.779,224.383,2,1,0,100,100
2026-06-22T09:47:38.5148757-07:00,1782146858514,31604692,12051553,31600000,50000,241,DRIVING,172,1000,1000,1000,112,3818,5013,3,21,1.05223,1.39347,-0.11868,0.22887,224.383,205.810,228.720,2,2,0,100,100
2026-06-22T09:47:38.5269455-07:00,1782146858526,31654702,12101563,31650000,50000,242,DRIVING,181,1000,1000,1000,109,3829,5032,11,19,1.05530,1.39878,-0.12144,0.22572,228.720,207.158,230.106,2,2,0,100,100
2026-06-22T09:47:38.5359456-07:00,1782146858535,31704696,12151557,31700000,50000,243,DRIVING,256,1000,1000,947,102,3846,5052,17,20,1.06004,1.40436,-0.12476,0.22176,230.106,207.663,230.839,2,2,0,100,100
2026-06-22T09:47:38.5450090-07:00,1782146858545,31754695,12201556,31750000,50000,244,DRIVING,415,1000,1000,691,103,3864,5073,18,21,1.06507,1.41023,-0.12820,0.21754,230.839,208.168,231.420,2,2,0,100,100
2026-06-22T09:47:38.5542727-07:00,1782146858554,31804696,12251557,31800000,50000,245,DRIVING,730,1000,1000,432,92,3883,5095,19,22,1.07038,1.41637,-0.13177,0.21306,231.420,208.673,231.889,1,2,0,-100,100
2026-06-22T09:47:38.5622769-07:00,1782146858562,31854701,12301562,31850000,50000,246,DRIVING,505,1000,1000,535,68,3881,5117,-2,22,1.06982,1.42251,-0.13349,0.21087,231.889,212.716,235.207,2,1,0,100,100
2026-06-22T09:47:38.5712775-07:00,1782146858571,31904700,12351561,31900000,50000,247,DRIVING,311,1000,1000,795,103,3888,5142,7,25,1.07177,1.42949,-0.13604,0.20720,235.207,215.747,239.551,2,2,0,100,100
2026-06-22T09:47:38.5883296-07:00,1782146858588,31954707,12401568,31950000,50000,248,DRIVING,404,1000,1000,637,98,3901,5162,13,20,1.07540,1.43508,-0.13837,0.20322,239.551,216.926,241.281,2,2,0,100,100
2026-06-22T09:47:38.6118770-07:00,1782146858611,32004801,12451662,32000000,50000,249,DRIVING,658,1000,1000,376,92,3919,5182,18,20,1.08043,1.44066,-0.14092,0.19857,241.281,217.263,241.971,1,2,0,-100,100
2026-06-22T09:47:38.6350694-07:00,1782146858635,32054696,12501557,32050000,50000,250,DRIVING,413,1000,1000,417,74,3917,5204,-2,22,1.07987,1.44681,-0.14224,0.19611,241.971,221.305,245.278,1,1,0,-100,100
2026-06-22T09:47:38.6447018-07:00,1782146858644,32104700,12551561,32100000,50000,251,DRIVING,104,1000,1000,1000,75,3903,5229,-14,25,1.07596,1.45379,-0.14288,0.19471,245.278,227.873,252.415,2,1,0,100,100
2026-06-22T09:47:38.6509093-07:00,1782146858650,32154705,12601566,32150000,50000,252,DRIVING,119,1000,1000,1000,98,3903,5251,0,22,1.07596,1.45993,-0.14381,0.19178,252.415,231.579,258.079,2,2,0,100,100
2026-06-22T09:47:38.6666319-07:00,1782146858666,32204701,12651562,32200000,50000,253,DRIVING,123,1000,1000,1000,95,3914,5270,11,19,1.07903,1.46524,-0.14467,0.18768,258.079,232.926,260.495,2,2,0,100,100
2026-06-22T09:47:38.6741431-07:00,1782146858674,32254699,12701560,32250000,50000,254,DRIVING,126,1000,1000,1000,92,3930,5291,16,21,1.08350,1.47110,-0.14553,0.18259,260.495,233.768,261.485,2,2,0,100,100
2026-06-22T09:47:38.6858080-07:00,1782146858685,32304702,12751563,32300000,50000,255,DRIVING,129,1000,1000,1000,95,3949,5312,19,21,1.08881,1.47697,-0.14635,0.17707,261.485,234.105,261.958,2,2,0,100,100
2026-06-22T09:47:38.6948080-07:00,1782146858694,32354705,12801566,32350000,50000,256,DRIVING,123,1000,1000,1000,102,3969,5334,20,22,1.09439,1.48311,-0.14717,0.17126,261.958,234.442,262.288,2,2,0,100,100
2026-06-22T09:47:38.7083857-07:00,1782146858708,32404698,12851559,32400000,50000,257,DRIVING,133,1000,1000,805,99,3989,5355,20,21,1.09998,1.48898,-0.14794,0.16559,262.288,234.610,262.642,2,2,0,100,100
2026-06-22T09:47:38.7231441-07:00,1782146858723,32454698,12901559,32450000,50000,258,DRIVING,145,1000,1000,532,100,4009,5376,20,21,1.10556,1.49484,-0.14867,0.15991,262.642,234.779,262.995,2,2,0,100,100
2026-06-22T09:47:38.7406897-07:00,1782146858740,32504691,12951552,32500000,50000,259,DRIVING,225,1000,1000,317,95,4030,5398,21,22,1.11143,1.50098,-0.14941,0.15395,262.995,234.947,263.314,1,2,0,-100,100
2026-06-22T09:47:38.7571841-07:00,1782146858757,32554696,13001557,32550000,50000,260,DRIVING,125,1000,1000,349,61,4029,5421,-1,23,1.11115,1.50741,-0.14976,0.15090,263.314,238.989,266.863,1,1,0,-100,100
2026-06-22T09:47:38.7648143-07:00,1782146858764,32604695,13051556,32600000,50000,261,DRIVING,81,1000,1000,1000,56,4016,5446,-13,25,1.10752,1.51439,-0.14986,0.14923,266.863,245.389,273.980,2,1,0,100,100
2026-06-22T09:47:38.7779557-07:00,1782146858777,32654699,13101560,32650000,50000,262,DRIVING,120,1000,1000,1000,99,4019,5471,3,25,1.10836,1.52137,-0.14958,0.14533,273.980,249.094,278.260,2,2,0,100,100
2026-06-22T09:47:38.7879555-07:00,1782146858787,32704702,13151563,32700000,50000,263,DRIVING,127,1000,1000,1000,105,4032,5489,13,18,1.11199,1.52640,-0.14896,0.14104,278.261,249.937,279.129,2,2,0,100,100
2026-06-22T09:47:38.8049539-07:00,1782146858804,32754704,13201565,32750000,50000,264,DRIVING,127,1000,1000,1000,102,4048,5509,16,20,1.11645,1.53198,-0.14816,0.13608,279.129,250.610,279.695,2,2,0,100,100
2026-06-22T09:47:38.8168038-07:00,1782146858816,32804702,13251563,32800000,50000,265,DRIVING,127,1000,1000,1000,99,4068,5530,20,21,1.12204,1.53784,-0.14720,0.13044,279.695,250.779,279.955,2,2,0,100,100
2026-06-22T09:47:38.8319664-07:00,1782146858831,32854697,13301558,32850000,50000,266,DRIVING,134,1000,1000,792,99,4088,5552,20,22,1.12762,1.54399,-0.14619,0.12466,279.955,251.116,280.114,2,2,0,100,100
2026-06-22T09:47:38.8345722-07:00,1782146858834,32904693,13351554,32900000,50000,267,DRIVING,150,1000,1000,439,98,4109,5575,21,23,1.13349,1.55041,-0.14511,0.11861,280.114,251.452,280.278,1,2,0,-100,100
2026-06-22T09:47:38.8500478-07:00,1782146858850,32954698,13401559,32950000,50000,268,DRIVING,100,1000,1000,492,67,4108,5598,-1,23,1.13321,1.55683,-0.14456,0.11559,280.278,255.495,283.686,1,1,0,-100,100
2026-06-22T09:47:38.8578413-07:00,1782146858857,33004807,13451668,33000000,50000,269,DRIVING,66,1000,1000,1000,44,4096,5623,-12,25,1.12986,1.56381,-0.14413,0.11383,283.686,261.726,290.715,2,1,0,100,100
2026-06-22T09:47:38.8669957-07:00,1782146858866,33054683,13501544,33050000,50000,270,DRIVING,136,1000,1000,1000,110,4099,5648,3,25,1.13070,1.57080,-0.14275,0.11017,290.715,265.431,295.426,2,2,0,100,100
2026-06-22T09:47:38.8752108-07:00,1782146858875,33104693,13551554,33100000,50000,271,DRIVING,120,1000,1000,1000,100,4112,5667,13,19,1.13433,1.57610,-0.14083,0.10613,295.426,266.442,296.671,2,2,0,100,100
2026-06-22T09:47:38.8835965-07:00,1782146858883,33154707,13601568,33150000,50000,272,DRIVING,122,1000,1000,1000,106,4130,5687,18,20,1.13935,1.58169,-0.13845,0.10139,296.671,266.779,296.994,2,2,0,100,100
2026-06-22T09:47:38.8923515-07:00,1782146858892,33204694,13651555,33200000,50000,273,DRIVING,118,1000,1000,1000,100,4150,5708,20,21,1.14494,1.58755,-0.13585,0.09629,296.994,266.947,297.064,2,2,0,100,100
2026-06-22T09:47:38.9025427-07:00,1782146858902,33254706,13701567,33250000,50000,274,DRIVING,113,1000,1000,968,99,4171,5730,21,22,1.15080,1.59369,-0.13312,0.09095,297.064,267.116,297.047,2,2,0,100,100
2026-06-22T09:47:38.9107516-07:00,1782146858910,33304698,13751559,33300000,50000,275,DRIVING,116,1000,1000,580,95,4193,5752,22,22,1.15695,1.59984,-0.13032,0.08547,297.047,267.116,297.178,2,2,0,100,100
2026-06-22T09:47:38.9197370-07:00,1782146858919,33354703,13801564,33350000,50000,276,DRIVING,133,1000,1000,296,89,4214,5776,21,24,1.16281,1.60654,-0.12745,0.07988,297.178,267.621,297.528,1,2,0,-100,100
2026-06-22T09:47:38.9266115-07:00,1782146858926,33404703,13851564,33400000,50000,277,DRIVING,80,1000,1000,306,50,4213,5799,-1,23,1.16253,1.61296,-0.12603,0.07716,297.528,271.663,301.198,1,1,0,-100,100
2026-06-22T09:47:38.9377159-07:00,1782146858937,33454693,13901554,33450000,50000,278,DRIVING,40,1000,1000,1000,22,4200,5825,-13,26,1.15890,1.62022,-0.12509,0.07561,301.198,278.231,308.396,2,1,0,100,100
2026-06-22T09:47:38.9423125-07:00,1782146858942,33504697,13951558,33500000,50000,279,DRIVING,115,1000,1000,1000,96,4205,5850,5,25,1.16030,1.62721,-0.12249,0.07232,308.396,281.600,313.618,2,2,0,100,100
2026-06-22T09:47:38.9557719-07:00,1782146858955,33554696,14001557,33550000,50000,280,DRIVING,118,1000,1000,1000,98,4217,5869,12,19,1.16365,1.63251,-0.11951,0.06919,313.618,282.779,315.711,2,2,0,100,100
2026-06-22T09:47:38.9645219-07:00,1782146858964,33604692,14051553,33600000,50000,281,DRIVING,116,1000,1000,1000,95,4234,5890,17,21,1.16839,1.63838,-0.11571,0.06549,315.711,283.452,316.636,2,2,0,100,100
2026-06-22T09:47:38.9742000-07:00,1782146858974,33654707,14101568,33650000,50000,282,DRIVING,120,1000,1000,953,95,4254,5912,20,22,1.17398,1.64452,-0.11145,0.06146,316.636,283.789,317.070,2,2,0,100,100
2026-06-22T09:47:38.9742000-07:00,1782146858974,33704704,14151565,33700000,50000,283,DRIVING,126,1000,1000,660,93,4275,5935,21,23,1.17984,1.65094,-0.10695,0.05728,317.070,284.126,317.447,2,2,0,100,100
2026-06-22T09:47:38.9929133-07:00,1782146858992,33754699,14201560,33750000,50000,284,DRIVING,205,1000,1000,380,93,4296,5958,21,23,1.18571,1.65736,-0.10242,0.05312,317.447,284.463,317.874,1,2,0,-100,100
2026-06-22T09:47:39.0015781-07:00,1782146859001,33804695,14251556,33800000,50000,285,DRIVING,143,1000,1000,445,71,4295,5982,-1,24,1.18543,1.66407,-0.10004,0.05097,317.874,288.673,321.519,1,1,0,-100,100
2026-06-22T09:47:39.0061247-07:00,1782146859006,33854700,14301561,33850000,50000,286,DRIVING,76,1000,1000,1000,51,4282,6007,-13,25,1.18180,1.67105,-0.09873,0.04992,321.519,295.074,328.678,2,1,0,100,100
2026-06-22T09:47:39.0212775-07:00,1782146859021,33904687,14351548,33900000,50000,287,DRIVING,122,1000,1000,1000,103,4286,6032,4,25,1.18292,1.67803,-0.09527,0.04782,328.678,298.610,333.550,2,2,0,100,100
2026-06-22T09:47:39.0309387-07:00,1782146859030,33954696,14401557,33950000,50000,288,DRIVING,131,1000,1000,1000,107,4300,6051,14,19,1.18683,1.68333,-0.09114,0.04577,333.550,299.452,335.312,2,2,0,100,100
2026-06-22T09:47:39.0399372-07:00,1782146859039,34004801,14451662,34000000,50000,289,DRIVING,138,1000,1000,885,113,4317,6072,17,21,1.19157,1.68920,-0.08632,0.04355,335.312,300.126,336.147,2,2,0,100,100
2026-06-22T09:47:39.0502108-07:00,1782146859050,34054709,14501570,34050000,50000,290,DRIVING,158,1000,1000,538,113,4338,6093,21,21,1.19744,1.69506,-0.08096,0.04118,336.147,300.126,336.481,2,2,0,100,100
2026-06-22T09:47:39.0564080-07:00,1782146859056,34104696,14551557,34100000,50000,291,DRIVING,259,1000,1000,314,107,4358,6116,20,23,1.20302,1.70149,-0.07545,0.03878,336.481,300.631,336.816,1,2,0,-100,100
2026-06-22T09:47:39.0701251-07:00,1782146859070,34154690,14601551,34150000,50000,292,DRIVING,123,1000,1000,335,68,4357,6140,-1,24,1.20274,1.70819,-0.07250,0.03752,336.816,304.842,340.718,1,1,0,-100,100
2026-06-22T09:47:39.0726319-07:00,1782146859072,34204698,14651559,34200000,50000,293,DRIVING,58,1000,1000,1000,37,4345,6166,-12,26,1.19939,1.71545,-0.07066,0.03687,340.718,311.242,348.245,2,1,0,100,100
2026-06-22T09:47:39.0878708-07:00,1782146859087,34254698,14701559,34250000,50000,294,DRIVING,122,1000,1000,1000,100,4349,6191,4,25,1.20051,1.72243,-0.06669,0.03605,348.245,314.779,353.134,2,2,0,100,100
2026-06-22T09:47:39.0966642-07:00,1782146859096,34304700,14751561,34300000,50000,295,DRIVING,129,1000,1000,1000,107,4363,6211,14,20,1.20442,1.72802,-0.06198,0.03548,353.134,315.789,354.354,2,2,0,100,100
2026-06-22T09:47:39.1035876-07:00,1782146859103,34354696,14801557,34350000,50000,296,DRIVING,126,1000,1000,1000,112,4381,6232,18,21,1.20944,1.73388,-0.05656,0.03495,354.354,316.295,354.884,2,2,0,100,100
2026-06-22T09:47:39.1140776-07:00,1782146859114,34404699,14851560,34400000,50000,297,DRIVING,129,1000,1000,1000,109,4402,6255,21,23,1.21531,1.74030,-0.05044,0.03440,354.884,316.631,355.518,2,2,0,100,100
2026-06-22T09:47:39.1247545-07:00,1782146859124,34454694,14901555,34450000,50000,298,DRIVING,127,1000,1000,1000,106,4423,6277,21,22,1.22117,1.74645,-0.04446,0.03393,355.518,316.800,355.997,2,2,0,100,100
2026-06-22T09:47:39.1337532-07:00,1782146859133,34504704,14951565,34500000,50000,299,DRIVING,127,1000,1000,1000,106,4445,6301,22,24,1.22732,1.75315,-0.03805,0.03348,355.997,317.137,356.388,2,2,0,100,100
2026-06-22T09:47:39.1413836-07:00,1782146859141,34554705,15001566,34550000,50000,300,DRIVING,127,1000,1000,1000,107,4467,6324,22,23,1.23346,1.75957,-0.03178,0.03308,356.388,317.305,356.724,2,2,0,100,100
2026-06-22T09:47:39.1504513-07:00,1782146859150,34604702,15051563,34600000,50000,301,DRIVING,125,1000,1000,1000,106,4489,6348,22,24,1.23960,1.76627,-0.02537,0.03272,356.724,317.642,356.815,2,2,0,100,100
2026-06-22T09:47:39.1595857-07:00,1782146859159,34654688,15101549,34650000,50000,302,DRIVING,122,1000,1000,1000,103,4512,6371,23,23,1.24603,1.77270,-0.01895,0.03236,356.815,317.642,356.727,2,2,0,100,100
2026-06-22T09:47:39.1664650-07:00,1782146859166,34704705,15151566,34700000,50000,303,DRIVING,125,1000,1000,1000,106,4535,6395,23,24,1.25245,1.77940,-0.01240,0.03199,356.727,317.810,356.720,2,2,0,100,100
2026-06-22T09:47:39.1797262-07:00,1782146859179,34754707,15201568,34750000,50000,304,DRIVING,125,1000,1000,1000,107,4557,6418,22,23,1.25859,1.78582,-0.00613,0.03163,356.720,317.979,356.715,2,2,0,100,100
2026-06-22T09:47:39.1901643-07:00,1782146859190,34804694,15251555,34800000,50000,305,DRIVING,108,1000,1000,1000,93,4579,6440,22,22,1.26474,1.79196,0.00001,0.03127,356.715,317.979,356.711,2,2,0,100,100
2026-06-22T09:47:39.1982552-07:00,1782146859198,34854705,15301566,34850000,50000,306,DRIVING,88,1000,1000,1000,75,4600,6462,21,22,1.27060,1.79811,0.00600,0.03093,356.711,318.147,356.941,2,2,0,100,100
2026-06-22T09:47:39.1982552-07:00,1782146859198,34904695,15351556,34900000,50000,307,DRIVING,102,1000,1000,1000,88,4623,6486,23,24,1.27702,1.80481,0.01255,0.03058,356.941,318.316,357.642,2,2,0,100,100
2026-06-22T09:47:39.2182287-07:00,1782146859218,34954711,15401572,34950000,50000,308,DRIVING,112,1000,1000,1000,91,4645,6511,22,25,1.28317,1.81179,0.01911,0.03031,357.642,318.821,358.218,2,2,0,100,100
2026-06-22T09:47:39.2262225-07:00,1782146859226,35004797,15451658,35000000,50000,309,DRIVING,112,1000,1000,1000,86,4667,6536,22,25,1.28931,1.81877,0.02567,0.03011,358.218,319.326,358.239,2,2,0,100,100
2026-06-22T09:47:39.2352233-07:00,1782146859235,35054699,15501560,35050000,50000,310,DRIVING,118,1000,1000,1000,98,4689,6559,22,23,1.29545,1.82520,0.03195,0.02991,358.239,319.495,358.227,2,2,0,100,100
2026-06-22T09:47:39.2442220-07:00,1782146859244,35104698,15551559,35100000,50000,311,DRIVING,130,1000,1000,1000,107,4711,6582,22,23,1.30160,1.83162,0.03823,0.02972,358.227,319.663,358.412,2,2,0,100,100
2026-06-22T09:47:39.2507759-07:00,1782146859250,35154703,15601564,35150000,50000,312,DRIVING,130,1000,1000,1000,109,4733,6605,22,23,1.30774,1.83804,0.04451,0.02954,358.412,319.831,358.726,2,2,0,100,100
2026-06-22T09:47:39.2620337-07:00,1782146859262,35204704,15651565,35200000,50000,313,DRIVING,130,1000,1000,1000,110,4756,6629,23,24,1.31416,1.84474,0.05107,0.02940,358.726,320.000,359.055,2,2,0,100,100
2026-06-22T09:47:39.2725515-07:00,1782146859272,35254703,15701564,35250000,50000,314,DRIVING,127,1000,1000,1000,106,4777,6652,21,23,1.32003,1.85117,0.05721,0.02930,359.055,320.337,359.419,2,2,0,100,100
2026-06-22T09:47:39.2869653-07:00,1782146859286,35304691,15751552,35300000,50000,315,DRIVING,129,1000,1000,1000,109,4800,6676,23,24,1.32645,1.85787,0.06378,0.02923,359.419,320.505,359.674,2,2,0,100,100
2026-06-22T09:47:39.3001824-07:00,1782146859300,35354700,15801561,35350000,50000,316,DRIVING,130,1000,1000,1000,106,4822,6699,22,23,1.33259,1.86429,0.07006,0.02919,359.674,320.674,359.816,2,2,0,100,100
2026-06-22T09:47:39.3123610-07:00,1782146859312,35404705,15851566,35400000,50000,317,DRIVING,126,1000,1000,1000,106,4845,6723,23,24,1.33902,1.87099,0.07662,0.02917,359.816,320.842,359.893,2,2,0,100,100
2026-06-22T09:47:39.3253705-07:00,1782146859325,35454702,15901563,35450000,50000,318,DRIVING,123,1000,1000,1000,103,4869,6746,24,23,1.34572,1.87742,0.08318,0.02916,359.893,320.674,360.021,2,2,0,100,100
2026-06-22T09:47:39.3369334-07:00,1782146859336,35504700,15951561,35500000,50000,319,DRIVING,125,1000,1000,1000,106,4892,6770,23,24,1.35214,1.88412,0.08975,0.02916,360.021,320.842,360.257,2,2,0,100,100
2026-06-22T09:47:39.3517833-07:00,1782146859351,35554700,16001561,35550000,50000,320,DRIVING,123,1000,1000,1000,109,4914,6793,22,23,1.35829,1.89054,0.09603,0.02919,360.257,321.010,360.393,2,2,0,100,100
2026-06-22T09:47:39.3658897-07:00,1782146859365,35604699,16051560,35600000,50000,321,DRIVING,126,1000,1000,1000,115,4937,6816,23,23,1.36471,1.89696,0.10245,0.02924,360.393,321.010,360.460,2,2,0,100,100
2026-06-22T09:47:39.3820129-07:00,1782146859382,35654700,16101561,35650000,50000,322,DRIVING,126,1000,1000,1000,109,4959,6840,22,24,1.37085,1.90366,0.10887,0.02929,360.460,321.347,360.728,2,2,0,100,100
2026-06-22T09:47:39.3969246-07:00,1782146859396,35704700,16151561,35700000,50000,323,DRIVING,120,1000,1000,1000,107,4982,6864,23,24,1.37728,1.91037,0.11544,0.02937,360.728,321.516,361.093,2,2,0,100,100
2026-06-22T09:47:39.4090612-07:00,1782146859409,35754702,16201563,35750000,50000,324,DRIVING,120,1000,1000,1000,103,5004,6888,22,24,1.38342,1.91707,0.12186,0.02949,361.093,321.853,361.461,2,2,0,100,100
2026-06-22T09:47:39.4220449-07:00,1782146859422,35804702,16251563,35800000,50000,325,DRIVING,125,1000,1000,1000,107,5026,6911,22,23,1.38956,1.92349,0.12814,0.02965,361.461,322.021,361.883,2,2,0,100,100
2026-06-22T09:47:39.4380583-07:00,1782146859438,35854705,16301566,35850000,50000,326,DRIVING,122,1000,1000,1000,109,5049,6934,23,23,1.39599,1.92991,0.13456,0.02986,361.883,322.021,362.254,2,2,0,100,100
2026-06-22T09:47:39.4380583-07:00,1782146859438,35904699,16351560,35900000,50000,327,DRIVING,125,1000,1000,1000,110,5071,6958,22,24,1.40213,1.93662,0.14098,0.03012,362.254,322.358,362.472,2,2,0,100,100
2026-06-22T09:47:39.4527178-07:00,1782146859452,35954696,16401557,35950000,50000,328,DRIVING,123,1000,1000,1000,110,5093,6981,22,23,1.40827,1.94304,0.14725,0.03039,362.472,322.526,362.579,2,2,0,100,100
2026-06-22T09:47:39.4726078-07:00,1782146859472,36004784,16451645,36000000,50000,329,DRIVING,125,1000,1000,1000,109,5115,7005,22,24,1.41442,1.94974,0.15367,0.03068,362.579,322.863,362.814,2,2,0,100,100
2026-06-22T09:47:39.4908389-07:00,1782146859490,36054693,16501554,36050000,50000,330,DRIVING,123,1000,1000,1000,107,5137,7028,22,23,1.42056,1.95616,0.15995,0.03098,362.814,323.032,363.053,2,2,0,100,100
2026-06-22T09:47:39.5070152-07:00,1782146859507,36104691,16551552,36100000,50000,331,DRIVING,125,1000,1000,1000,113,5160,7052,23,24,1.42698,1.96287,0.16650,0.03133,363.053,323.200,363.239,2,2,0,100,100
2026-06-22T09:47:39.5191908-07:00,1782146859519,36154704,16601565,36150000,50000,332,DRIVING,125,992,1000,1000,109,5182,7076,22,24,1.43313,1.96957,0.17291,0.03170,363.239,323.537,363.356,2,2,0,100,100
2026-06-22T09:47:39.5256779-07:00,1782146859525,36204696,16651557,36200000,50000,333,DRIVING,122,932,1000,1000,110,5205,7099,23,23,1.43955,1.97599,0.17932,0.03207,363.356,323.537,363.414,2,2,0,100,100
2026-06-22T09:47:39.5477923-07:00,1782146859547,36254696,16701557,36250000,50000,334,DRIVING,118,899,1000,1000,113,5228,7122,23,23,1.44597,1.98241,0.18573,0.03246,363.414,323.537,363.353,2,2,0,100,100
2026-06-22T09:47:39.5567953-07:00,1782146859556,36304702,16751563,36300000,50000,335,DRIVING,123,860,1000,1000,119,5251,7145,23,23,1.45239,1.98884,0.19215,0.03283,363.353,323.537,363.227,2,2,0,100,100
2026-06-22T09:47:39.5749133-07:00,1782146859574,36354711,16801572,36350000,50000,336,DRIVING,120,819,1000,1000,127,5274,7168,23,23,1.45882,1.99526,0.19856,0.03319,363.227,323.537,363.134,2,2,0,100,100
2026-06-22T09:47:39.5886137-07:00,1782146859588,36404702,16851563,36400000,50000,337,DRIVING,119,750,1000,1000,136,5296,7191,22,23,1.46496,2.00168,0.20483,0.03354,363.134,323.705,363.276,2,2,0,100,100
2026-06-22T09:47:39.5974611-07:00,1782146859597,36454702,16901563,36450000,50000,338,DRIVING,115,628,1000,1000,150,5319,7215,23,24,1.47138,2.00838,0.21138,0.03391,363.276,323.874,363.720,2,2,0,100,100
2026-06-22T09:47:39.6043154-07:00,1782146859604,36504694,16951555,36500000,50000,339,DRIVING,115,495,1000,1000,173,5341,7240,22,25,1.47753,2.01537,0.21793,0.03434,363.720,324.379,364.088,3,2,0,100,-100
2026-06-22T09:47:39.6236062-07:00,1782146859623,36554702,17001563,36550000,50000,340,DRIVING,77,737,1000,1000,91,5364,7240,23,0,1.48395,2.01537,0.22114,0.03457,364.088,320.505,360.988,2,3,0,100,100
2026-06-22T09:47:39.6433379-07:00,1782146859643,36604694,17051555,36600000,50000,341,DRIVING,93,1000,1000,1000,84,5388,7245,24,5,1.49065,2.01676,0.22518,0.03464,360.988,317.305,356.790,2,2,0,100,100
2026-06-22T09:47:39.6561925-07:00,1782146859656,36654698,17101559,36650000,50000,342,DRIVING,123,1000,1000,1000,115,5410,7263,22,18,1.49680,2.02179,0.23076,0.03432,356.790,316.632,355.457,2,2,0,100,100
2026-06-22T09:47:39.6671969-07:00,1782146859667,36704689,17151550,36700000,50000,343,DRIVING,123,1000,1000,1000,110,5430,7283,20,20,1.50238,2.02737,0.23633,0.03388,355.457,316.632,355.086,2,2,0,100,100
2026-06-22T09:47:39.6831850-07:00,1782146859683,36754697,17201558,36750000,50000,344,DRIVING,125,1000,1000,1000,107,5452,7305,22,22,1.50852,2.03352,0.24245,0.03335,355.086,316.632,355.205,2,2,0,100,100
2026-06-22T09:47:39.6831850-07:00,1782146859683,36804690,17251551,36800000,50000,345,DRIVING,129,1000,1000,1000,112,5474,7328,22,23,1.51467,2.03994,0.24871,0.03283,355.205,316.800,355.511,2,2,0,100,100
2026-06-22T09:47:39.6988868-07:00,1782146859698,36854694,17301555,36850000,50000,346,DRIVING,127,1000,1000,1000,110,5495,7351,21,23,1.52053,2.04636,0.25484,0.03235,355.511,317.137,355.859,2,2,0,100,100
2026-06-22T09:47:39.7145978-07:00,1782146859714,36904690,17351551,36900000,50000,347,DRIVING,129,1000,1000,1000,109,5518,7374,23,23,1.52695,2.05278,0.26124,0.03188,355.859,317.137,356.123,2,2,0,100,100
2026-06-22T09:47:39.7306667-07:00,1782146859730,36954698,17401559,36950000,50000,348,DRIVING,126,1000,1000,1000,109,5540,7398,22,24,1.53310,2.05949,0.26765,0.03145,356.123,317.474,356.193,2,2,0,100,100
2026-06-22T09:47:39.7462970-07:00,1782146859746,37004802,17451663,37000000,50000,349,DRIVING,125,1000,1000,1000,107,5563,7421,23,23,1.53952,2.06591,0.27406,0.03102,356.193,317.474,356.279,2,2,0,100,100
2026-06-22T09:47:39.7668547-07:00,1782146859766,37054698,17501559,37050000,50000,350,DRIVING,120,1000,1000,1000,105,5585,7445,22,24,1.54566,2.07261,0.28047,0.03061,356.279,317.811,356.305,2,2,0,100,100
2026-06-22T09:47:39.7753677-07:00,1782146859775,37104693,17551554,37100000,50000,351,DRIVING,125,1000,1000,1000,106,5609,7468,24,23,1.55237,2.07903,0.28702,0.03018,356.305,317.642,356.416,2,2,0,100,100
2026-06-22T09:47:39.7914890-07:00,1782146859791,37154704,17601565,37150000,50000,352,DRIVING,123,1000,1000,1000,110,5631,7491,22,23,1.55851,2.08546,0.29329,0.02979,356.416,317.811,356.592,2,2,0,100,100
2026-06-22T09:47:39.8071614-07:00,1782146859807,37204704,17651565,37200000,50000,353,DRIVING,125,1000,1000,1000,113,5654,7514,23,23,1.56493,2.09188,0.29970,0.02941,356.592,317.811,356.685,2,2,0,100,100
2026-06-22T09:47:39.8071614-07:00,1782146859807,37254701,17701562,37250000,50000,354,DRIVING,126,1000,1000,1000,113,5676,7536,22,22,1.57108,2.09802,0.30583,0.02905,356.685,317.811,356.851,2,2,0,100,100
2026-06-22T09:47:39.8315494-07:00,1782146859831,37304695,17751556,37300000,50000,355,DRIVING,123,1000,1000,1000,106,5698,7560,22,24,1.57722,2.10473,0.31225,0.02870,356.851,318.147,357.025,2,2,0,100,100
2026-06-22T09:47:39.8470126-07:00,1782146859847,37354701,17801562,37350000,50000,356,DRIVING,125,1000,1000,1000,105,5720,7584,22,24,1.58336,2.11143,0.31866,0.02837,357.025,318.484,357.340,2,2,0,100,100
2026-06-22T09:47:39.8629859-07:00,1782146859862,37404695,17851556,37400000,50000,357,DRIVING,126,1000,1000,1000,106,5742,7607,22,23,1.58951,2.11785,0.32494,0.02808,357.340,318.653,357.669,2,2,0,100,100
