host_receive_iso,host_receive_unix_ms,robot_time_us,robot_elapsed_us,logical_elapsed_us,sample_period_us,sample,mode,s0,s1,s2,s3,s4,left_encoder_deg,right_encoder_deg,delta_left_encoder_deg,delta_right_encoder_deg,left_distance_m,right_distance_m,x_m,y_m,theta_deg,current_state,prev_state,lost_count,left_cmd_milli,right_cmd_milli
2026-06-22T09:31:57.3552125-07:00,1782145917355,42803978,25301199,42800000,50000,506,DRIVING,99,957,1000,1000,92,10417,7632,20,21,2.90450,2.12120,0.28413,-0.28276,-472.421,2,2,0,100,100
2026-06-22T09:31:57.3712258-07:00,1782145917371,42853972,25351193,42850000,50000,507,DRIVING,99,914,1000,1000,95,10436,7652,19,20,2.90981,2.12679,0.28207,-0.28780,-472.252,2,2,0,100,100
2026-06-22T09:31:57.3826810-07:00,1782145917382,42903975,25401196,42900000,50000,508,DRIVING,102,863,1000,1000,101,10456,7673,20,21,2.91539,2.13265,0.27991,-0.29311,-472.084,2,2,0,100,100
2026-06-22T09:31:57.3947010-07:00,1782145917394,42953971,25451192,42950000,50000,509,DRIVING,102,804,1000,1000,98,10475,7693,19,20,2.92070,2.13824,0.27788,-0.29816,-471.916,2,2,0,100,100
2026-06-22T09:31:57.4072403-07:00,1782145917407,43004019,25501240,43000000,50000,510,DRIVING,96,749,1000,1000,101,10494,7714,19,21,2.92600,2.14410,0.27583,-0.30335,-471.579,2,2,0,100,100
2026-06-22T09:31:57.4217058-07:00,1782145917421,43053968,25551189,43050000,50000,511,DRIVING,96,674,1000,1000,109,10514,7736,20,22,2.93159,2.15024,0.27370,-0.30882,-471.242,2,2,0,100,100
2026-06-22T09:31:57.4328949-07:00,1782145917432,43103964,25601185,43100000,50000,512,DRIVING,93,576,1000,1000,121,10533,7757,19,21,2.93689,2.15611,0.27171,-0.31403,-470.905,2,2,0,100,100
2026-06-22T09:31:57.4459244-07:00,1782145917445,43153978,25651199,43150000,50000,513,DRIVING,99,486,1000,1000,140,10553,7778,20,21,2.94248,2.16197,0.26968,-0.31939,-470.737,3,2,0,100,-100
2026-06-22T09:31:57.4558242-07:00,1782145917455,43203966,25701187,43200000,50000,514,DRIVING,73,745,1000,1000,75,10573,7777,20,-1,2.94806,2.16169,0.26859,-0.32181,-474.273,2,3,0,100,100
2026-06-22T09:31:57.4692463-07:00,1782145917469,43253972,25751193,43250000,50000,515,DRIVING,102,1000,1000,1000,88,10595,7782,22,5,2.95421,2.16309,0.26687,-0.32516,-477.137,2,2,0,100,100
2026-06-22T09:31:57.4812761-07:00,1782145917481,43303965,25801186,43300000,50000,516,DRIVING,105,1000,1000,1000,88,10612,7797,17,15,2.95895,2.16728,0.26481,-0.32913,-477.473,2,2,0,100,100
2026-06-22T09:31:57.4922466-07:00,1782145917492,43353963,25851184,43350000,50000,517,DRIVING,103,1000,1000,1000,85,10631,7815,19,18,2.96426,2.17231,0.26241,-0.33370,-477.642,2,2,0,100,100
2026-06-22T09:31:57.5082994-07:00,1782145917508,43403977,25901198,43400000,50000,518,DRIVING,102,1000,1000,1000,88,10650,7835,19,20,2.96957,2.17789,0.25990,-0.33853,-477.473,2,2,0,100,100
2026-06-22T09:31:57.5202420-07:00,1782145917520,43453965,25951186,43450000,50000,519,DRIVING,93,1000,1000,1000,82,10670,7855,20,20,2.97515,2.18348,0.25733,-0.34349,-477.473,2,2,0,100,100
2026-06-22T09:31:57.5311893-07:00,1782145917531,43503963,26001184,43500000,50000,520,DRIVING,95,1000,1000,1000,80,10690,7876,20,21,2.98074,2.18934,0.25470,-0.34858,-477.305,2,2,0,100,100
2026-06-22T09:31:57.5445322-07:00,1782145917544,43553968,26051189,43550000,50000,521,DRIVING,92,1000,1000,1000,80,10709,7897,19,21,2.98604,2.19520,0.25217,-0.35355,-476.968,2,2,0,100,100
2026-06-22T09:31:57.5563168-07:00,1782145917556,43603970,26101191,43600000,50000,522,DRIVING,92,1000,1000,1000,83,10728,7917,19,20,2.99135,2.20079,0.24971,-0.35841,-476.800,2,2,0,100,100
2026-06-22T09:31:57.5691277-07:00,1782145917569,43653968,26151189,43650000,50000,523,DRIVING,98,1000,1000,1000,78,10748,7938,20,21,2.99693,2.20665,0.24715,-0.36353,-476.631,2,2,0,100,100
2026-06-22T09:31:57.5799944-07:00,1782145917579,43703965,26201186,43700000,50000,524,DRIVING,95,1000,1000,1000,82,10767,7959,19,21,3.00224,2.21252,0.24467,-0.36854,-476.294,2,2,0,100,100
2026-06-22T09:31:57.5938044-07:00,1782145917593,43753966,26251187,43750000,50000,525,DRIVING,99,1000,1000,1000,85,10787,7980,20,21,3.00782,2.21838,0.24215,-0.37368,-476.126,2,2,0,100,100
2026-06-22T09:31:57.6075727-07:00,1782145917607,43803967,26301188,43800000,50000,526,DRIVING,99,1000,1000,1000,89,10806,8000,19,20,3.01313,2.22397,0.23977,-0.37857,-475.958,2,2,0,100,100
2026-06-22T09:31:57.6198078-07:00,1782145917619,43853964,26351185,43850000,50000,527,DRIVING,102,1000,1000,1000,88,10825,8021,19,21,3.01844,2.22983,0.23735,-0.38361,-475.621,2,2,0,100,100
2026-06-22T09:31:57.6312136-07:00,1782145917631,43903978,26401199,43900000,50000,528,DRIVING,103,1000,1000,1000,95,10845,8041,20,20,3.02402,2.23542,0.23494,-0.38865,-475.621,2,2,0,100,100
2026-06-22T09:31:57.6434171-07:00,1782145917643,43953968,26451189,43950000,50000,529,DRIVING,110,1000,1000,1000,92,10864,8061,19,20,3.02933,2.24100,0.23260,-0.39356,-475.452,2,2,0,100,100
2026-06-22T09:31:57.6571773-07:00,1782145917657,44004025,26501246,44000000,50000,530,DRIVING,106,1000,1000,1000,88,10883,8083,19,22,3.03463,2.24715,0.23018,-0.39875,-474.947,2,2,0,100,100
2026-06-22T09:31:57.6690208-07:00,1782145917669,44053968,26551189,44050000,50000,531,DRIVING,102,1000,1000,1000,85,10902,8104,19,21,3.03994,2.25301,0.22786,-0.40383,-474.610,2,2,0,100,100
2026-06-22T09:31:57.6812428-07:00,1782145917681,44103968,26601189,44100000,50000,532,DRIVING,105,1000,1000,1000,89,10921,8125,19,21,3.04524,2.25887,0.22556,-0.40892,-474.273,2,2,0,100,100
2026-06-22T09:31:57.6911925-07:00,1782145917691,44153968,26651189,44150000,50000,533,DRIVING,103,1000,1000,1000,89,10941,8146,20,21,3.05083,2.26474,0.22322,-0.41415,-474.105,2,2,0,100,100
2026-06-22T09:31:57.7071971-07:00,1782145917707,44203970,26701191,44200000,50000,534,DRIVING,102,1000,1000,1000,95,10961,8166,20,20,3.05641,2.27032,0.22094,-0.41925,-474.105,2,2,0,100,100
2026-06-22T09:31:57.7159495-07:00,1782145917715,44253968,26751189,44250000,50000,535,DRIVING,106,889,1000,1000,96,10980,8187,19,21,3.06172,2.27619,0.21869,-0.42436,-473.768,2,2,0,100,100
2026-06-22T09:31:57.7313189-07:00,1782145917731,44303972,26801193,44300000,50000,536,DRIVING,91,552,1000,1000,96,11000,8208,20,21,3.06730,2.28205,0.21640,-0.42960,-473.600,2,2,0,100,100
2026-06-22T09:31:57.7407955-07:00,1782145917740,44353966,26851187,44350000,50000,537,DRIVING,81,253,973,1000,166,11019,8228,19,20,3.07261,2.28764,0.21423,-0.43460,-473.431,3,2,0,100,-100
2026-06-22T09:31:57.7545540-07:00,1782145917754,44403972,26901193,44400000,50000,538,DRIVING,48,233,947,1000,88,11041,8228,22,0,3.07875,2.28764,0.21283,-0.43733,-477.137,3,3,0,100,-100
2026-06-22T09:31:57.7694191-07:00,1782145917769,44453965,26951186,44450000,50000,539,DRIVING,34,821,1000,1000,30,11063,8213,22,-15,3.08490,2.28345,0.21229,-0.43815,-483.368,2,3,0,100,100
2026-06-22T09:31:57.7781531-07:00,1782145917778,44503963,27001184,44500000,50000,540,DRIVING,82,1000,1000,1000,67,11085,8215,22,2,3.09104,2.28401,0.21029,-0.44083,-486.737,2,2,0,100,100
2026-06-22T09:31:57.7935431-07:00,1782145917793,44553976,27051197,44550000,50000,541,DRIVING,79,991,1000,1000,66,11100,8227,15,12,3.09523,2.28736,0.20801,-0.44384,-487.242,2,2,0,100,100
2026-06-22T09:31:57.8055682-07:00,1782145917805,44603969,27101190,44600000,50000,542,DRIVING,73,831,1000,1000,66,11118,8245,18,18,3.10026,2.29238,0.20497,-0.44784,-487.242,2,2,0,100,100
2026-06-22T09:31:57.8174316-07:00,1782145917817,44653962,27151183,44650000,50000,543,DRIVING,66,522,1000,1000,72,11136,8264,18,19,3.10528,2.29769,0.20185,-0.45196,-487.073,2,2,0,100,100
2026-06-22T09:31:57.8311938-07:00,1782145917831,44703971,27201192,44700000,50000,544,DRIVING,73,253,942,1000,104,11155,8285,19,21,3.11059,2.30356,0.19851,-0.45644,-486.737,3,2,0,100,-100
2026-06-22T09:31:57.8437451-07:00,1782145917843,44753965,27251186,44750000,50000,545,DRIVING,68,309,976,1000,85,11175,8284,20,-1,3.11617,2.30328,0.19680,-0.45846,-490.273,3,3,0,100,-100
2026-06-22T09:31:57.8552729-07:00,1782145917855,44803970,27301191,44800000,50000,546,DRIVING,91,910,1000,1000,79,11198,8268,23,-16,3.12260,2.29881,0.19608,-0.45913,-496.842,2,3,0,100,100
2026-06-22T09:31:57.8670371-07:00,1782145917867,44853975,27351196,44850000,50000,547,DRIVING,102,1000,1000,1000,85,11216,8270,18,2,3.12762,2.29937,0.19396,-0.46094,-499.537,2,2,0,100,100
2026-06-22T09:31:57.8808246-07:00,1782145917880,44903966,27401187,44900000,50000,548,DRIVING,100,1000,1000,1000,82,11231,8284,15,14,3.13181,2.30328,0.19087,-0.46356,-499.705,2,2,0,100,100
2026-06-22T09:31:57.8940229-07:00,1782145917894,44953965,27451186,44950000,50000,549,DRIVING,100,981,1000,1000,86,11249,8302,18,18,3.13684,2.30830,0.18704,-0.46681,-499.705,2,2,0,100,100
2026-06-22T09:31:57.9047628-07:00,1782145917904,45004014,27501235,45000000,50000,550,DRIVING,99,788,1000,1000,88,11268,8322,19,20,3.14214,2.31389,0.18289,-0.47034,-499.537,2,2,0,100,100
2026-06-22T09:31:57.9177878-07:00,1782145917917,45053981,27551202,45050000,50000,551,DRIVING,103,445,1000,1000,112,11287,8343,19,21,3.14745,2.31975,0.17867,-0.47399,-499.200,3,2,0,100,-100
2026-06-22T09:31:57.9295555-07:00,1782145917929,45103972,27601193,45100000,50000,552,DRIVING,73,509,1000,1000,76,11308,8341,21,-2,3.15331,2.31919,0.17654,-0.47559,-503.073,2,3,0,100,100
2026-06-22T09:31:57.9410234-07:00,1782145917941,45153976,27651197,45150000,50000,553,DRIVING,106,803,1000,1000,95,11330,8346,22,5,3.15946,2.32059,0.17342,-0.47770,-505.937,2,2,0,100,100
2026-06-22T09:31:57.9545303-07:00,1782145917954,45203969,27701190,45200000,50000,554,DRIVING,98,658,1000,1000,98,11347,8360,17,14,3.16420,2.32450,0.16981,-0.48009,-506.442,2,2,0,100,100
2026-06-22T09:31:57.9670559-07:00,1782145917967,45253970,27751191,45250000,50000,555,DRIVING,95,434,1000,1000,127,11366,8378,19,18,3.16951,2.32953,0.16550,-0.48293,-506.610,3,2,0,100,-100
2026-06-22T09:31:57.9791047-07:00,1782145917979,45303967,27801188,45300000,50000,556,DRIVING,71,583,1000,1000,86,11387,8376,21,-2,3.17537,2.32897,0.16319,-0.48424,-510.484,2,3,0,100,100
2026-06-22T09:31:57.9908675-07:00,1782145917990,45353975,27851196,45350000,50000,557,DRIVING,91,890,1000,1000,89,11410,8380,23,4,3.18180,2.33008,0.15981,-0.48591,-513.684,2,2,0,100,100
2026-06-22T09:31:57.9908675-07:00,1782145917990,45403969,27901190,45400000,50000,558,DRIVING,95,826,1000,1000,99,11428,8393,18,13,3.18682,2.33371,0.15591,-0.48777,-514.526,2,2,0,100,100
2026-06-22T09:31:58.0067825-07:00,1782145918006,45453971,27951192,45450000,50000,559,DRIVING,95,567,1000,1000,115,11446,8412,18,19,3.19185,2.33902,0.15125,-0.49001,-514.358,2,2,0,100,100
2026-06-22T09:31:58.0287186-07:00,1782145918028,45503966,28001187,45500000,50000,560,DRIVING,88,277,987,1000,228,11465,8433,19,21,3.19716,2.34488,0.14623,-0.49246,-514.021,3,2,0,100,-100
2026-06-22T09:31:58.0402407-07:00,1782145918040,45553973,28051194,45550000,50000,561,DRIVING,55,272,959,1000,138,11485,8432,20,-1,3.20274,2.34461,0.14378,-0.49347,-517.558,3,3,0,100,-100
2026-06-22T09:31:58.0540069-07:00,1782145918054,45603970,28101191,45600000,50000,562,DRIVING,41,838,1000,1000,39,11508,8417,23,-15,3.20916,2.34042,0.14270,-0.49378,-523.958,2,3,0,100,100
2026-06-22T09:31:58.0620275-07:00,1782145918062,45653968,28151189,45650000,50000,563,DRIVING,91,1000,1000,1000,85,11529,8420,21,3,3.21503,2.34125,0.13944,-0.49453,-526.989,2,2,0,100,100
2026-06-22T09:31:58.0698839-07:00,1782145918069,45703976,28201197,45700000,50000,564,DRIVING,88,1000,1000,1000,83,11544,8433,15,13,3.21922,2.34488,0.13562,-0.49539,-527.326,2,2,0,100,100
2026-06-22T09:31:58.0888642-07:00,1782145918088,45753969,28251190,45750000,50000,565,DRIVING,88,960,1000,1000,86,11562,8451,18,18,3.22424,2.34991,0.13072,-0.49649,-527.326,2,2,0,100,100
2026-06-22T09:31:58.1013619-07:00,1782145918101,45803964,28301185,45800000,50000,566,DRIVING,89,737,1000,1000,101,11581,8472,19,21,3.22955,2.35578,0.12528,-0.49775,-526.989,2,2,0,100,100
2026-06-22T09:31:58.1163993-07:00,1782145918116,45853966,28351187,45850000,50000,567,DRIVING,95,421,1000,1000,209,11600,8493,19,21,3.23486,2.36164,0.11984,-0.49904,-526.652,3,2,0,100,-100
2026-06-22T09:31:58.1274263-07:00,1782145918127,45903971,28401192,45900000,50000,568,DRIVING,61,489,1000,1000,128,11621,8492,21,-1,3.24072,2.36136,0.11709,-0.49951,-530.358,3,3,0,100,-100
2026-06-22T09:31:58.1411947-07:00,1782145918141,45953969,28451190,45950000,50000,569,DRIVING,42,992,1000,1000,33,11644,8477,23,-15,3.24714,2.35717,0.11597,-0.49957,-536.758,2,3,0,100,100
2026-06-22T09:31:58.1489513-07:00,1782145918148,46004036,28501257,46000000,50000,570,DRIVING,91,1000,1000,1000,80,11666,8479,22,2,3.25329,2.35773,0.11262,-0.49956,-540.126,2,2,0,100,100
2026-06-22T09:31:58.1644350-07:00,1782145918164,46053977,28551198,46050000,50000,571,DRIVING,95,1000,1000,1000,83,11682,8492,16,13,3.25775,2.36136,0.10857,-0.49952,-540.631,2,2,0,100,100
2026-06-22T09:31:58.1644350-07:00,1782145918164,46103962,28601183,46100000,50000,572,DRIVING,92,1000,1000,1000,86,11700,8510,18,18,3.26278,2.36639,0.10355,-0.49946,-540.631,2,2,0,100,100
2026-06-22T09:31:58.1803019-07:00,1782145918180,46153964,28651185,46150000,50000,573,DRIVING,91,1000,1000,1000,92,11719,8531,19,21,3.26809,2.37225,0.09796,-0.49943,-540.294,2,2,0,100,100
2026-06-22T09:31:58.1961431-07:00,1782145918196,46203963,28701184,46200000,50000,574,DRIVING,83,976,1000,1000,105,11739,8552,20,21,3.27367,2.37812,0.09224,-0.49942,-540.126,2,2,0,100,100
2026-06-22T09:31:58.2159019-07:00,1782145918215,46253971,28751192,46250000,50000,575,DRIVING,86,791,1000,1000,212,11760,8574,21,22,3.27954,2.38426,0.08624,-0.49943,-539.958,2,2,0,100,100
2026-06-22T09:31:58.2279074-07:00,1782145918227,46303968,28801189,46300000,50000,576,DRIVING,78,489,1000,1000,614,11780,8595,20,21,3.28512,2.39012,0.08051,-0.49945,-539.789,3,2,0,100,-100
2026-06-22T09:31:58.2398674-07:00,1782145918239,46353977,28851198,46350000,50000,577,DRIVING,44,592,1000,1000,482,11801,8595,21,0,3.29098,2.39012,0.07758,-0.49928,-543.326,2,3,0,100,100
2026-06-22T09:31:58.2436194-07:00,1782145918243,46403973,28901194,46400000,50000,578,DRIVING,71,833,1000,1000,281,11824,8601,23,6,3.29741,2.39180,0.07356,-0.49884,-546.189,2,2,0,100,100
2026-06-22T09:31:58.2596778-07:00,1782145918259,46453969,28951190,46450000,50000,579,DRIVING,81,647,1000,1000,528,11843,8617,19,16,3.30271,2.39627,0.06870,-0.49827,-546.694,2,2,0,100,100
2026-06-22T09:31:58.2773728-07:00,1782145918277,46503966,29001187,46500000,50000,580,DRIVING,79,325,990,1000,1000,11863,8637,20,20,3.30830,2.40185,0.06316,-0.49762,-546.694,3,2,0,100,-100
2026-06-22T09:31:58.2908961-07:00,1782145918290,46553973,29051194,46550000,50000,581,DRIVING,44,299,978,1000,953,11883,8636,20,-1,3.31388,2.40157,0.06055,-0.49715,-550.231,3,3,0,100,-100
2026-06-22T09:31:58.3024240-07:00,1782145918302,46603977,29101198,46600000,50000,582,DRIVING,22,862,1000,1000,164,11906,8622,23,-14,3.32031,2.39766,0.05934,-0.49679,-556.463,2,3,0,100,100
2026-06-22T09:31:58.3066385-07:00,1782145918306,46653969,29151190,46650000,50000,583,DRIVING,88,1000,1000,1000,119,11929,8626,23,4,3.32673,2.39878,0.05579,-0.49552,-559.663,2,2,0,100,100
2026-06-22T09:31:58.3223577-07:00,1782145918322,46703969,29201190,46700000,50000,584,DRIVING,71,1000,1000,1000,125,11944,8640,15,14,3.33092,2.40269,0.05198,-0.49415,-559.831,2,2,0,100,100
2026-06-22T09:31:58.3396900-07:00,1782145918339,46753964,29251185,46750000,50000,585,DRIVING,82,931,1000,1000,265,11963,8659,19,19,3.33622,2.40800,0.04699,-0.49235,-559.831,2,2,0,100,100
2026-06-22T09:31:58.3517171-07:00,1782145918351,46803963,29301184,46800000,50000,586,DRIVING,91,650,1000,1000,604,11983,8680,20,21,3.34181,2.41386,0.04160,-0.49042,-559.663,2,2,0,100,100
2026-06-22T09:31:58.3634771-07:00,1782145918363,46853967,29351188,46850000,50000,587,DRIVING,93,322,989,1000,1000,12003,8702,20,22,3.34739,2.42000,0.03607,-0.48848,-559.326,3,2,0,100,-100
2026-06-22T09:31:58.3772473-07:00,1782145918377,46903966,29401187,46900000,50000,588,DRIVING,62,316,1000,1000,1000,12024,8701,21,-1,3.35326,2.41973,0.03350,-0.48739,-563.031,3,3,0,100,-100
2026-06-22T09:31:58.3890093-07:00,1782145918389,46953966,29451187,46950000,50000,589,DRIVING,55,911,1000,1000,186,12048,8685,24,-16,3.35996,2.41526,0.03253,-0.48684,-569.768,2,3,0,100,100
2026-06-22T09:31:58.4027806-07:00,1782145918402,47004020,29501241,47000000,50000,590,DRIVING,92,1000,1000,1000,112,12071,8687,23,2,3.36638,2.41582,0.02961,-0.48492,-573.305,2,2,0,100,100
2026-06-22T09:31:58.4107971-07:00,1782145918410,47053972,29551193,47050000,50000,591,DRIVING,99,1000,1000,1000,137,12088,8701,17,14,3.37113,2.41973,0.02601,-0.48251,-573.810,2,2,0,100,100
2026-06-22T09:31:58.4264659-07:00,1782145918426,47103977,29601198,47100000,50000,592,DRIVING,92,942,1000,1000,225,12107,8719,19,18,3.37644,2.42475,0.02173,-0.47962,-573.979,2,2,0,100,100
2026-06-22T09:31:58.4399868-07:00,1782145918439,47153972,29651193,47150000,50000,593,DRIVING,92,730,1000,1000,495,12127,8740,20,21,3.38202,2.43062,0.01697,-0.47644,-573.810,2,2,0,100,100
2026-06-22T09:31:58.4517420-07:00,1782145918451,47203960,29701181,47200000,50000,594,DRIVING,78,393,1000,1000,963,12148,8762,21,22,3.38788,2.43676,0.01197,-0.47311,-573.642,3,2,0,100,-100
2026-06-22T09:31:58.4635083-07:00,1782145918463,47253970,29751191,47250000,50000,595,DRIVING,52,417,1000,1000,856,12170,8762,22,0,3.39403,2.43676,0.00953,-0.47125,-577.347,3,3,0,100,-100
2026-06-22T09:31:58.4772112-07:00,1782145918477,47303963,29801184,47300000,50000,596,DRIVING,22,945,1000,1000,125,12193,8747,23,-15,3.40045,2.43257,0.00873,-0.47048,-583.747,2,3,0,100,100
2026-06-22T09:31:58.4892357-07:00,1782145918489,47353971,29851192,47350000,50000,597,DRIVING,102,1000,1000,1000,125,12216,8751,23,4,3.40687,2.43369,0.00615,-0.46772,-586.947,2,2,0,100,100
2026-06-22T09:31:58.4949870-07:00,1782145918494,47403970,29901191,47400000,50000,598,DRIVING,99,1000,1000,1000,140,12233,8765,17,14,3.41162,2.43760,0.00322,-0.46453,-587.452,2,2,0,100,100
2026-06-22T09:31:58.5105730-07:00,1782145918510,47453966,29951187,47450000,50000,599,DRIVING,99,1000,1000,1000,271,12252,8785,19,20,3.41693,2.44318,-0.00047,-0.46053,-587.284,2,2,0,100,100
2026-06-22T09:31:58.5274139-07:00,1782145918527,47503971,30001192,47500000,50000,600,DRIVING,93,836,1000,1000,644,12272,8807,20,22,3.42251,2.44933,-0.00447,-0.45625,-586.947,2,2,0,100,100
2026-06-22T09:31:58.5319518-07:00,1782145918531,47553972,30051193,47550000,50000,601,DRIVING,92,464,1000,1000,1000,12293,8830,21,23,3.42838,2.45575,-0.00869,-0.45178,-586.610,3,2,0,100,-100
2026-06-22T09:31:58.5545994-07:00,1782145918554,47603967,30101188,47600000,50000,602,DRIVING,58,496,1000,1000,1000,12314,8829,21,-1,3.43424,2.45547,-0.01048,-0.44963,-590.315,3,3,0,100,-100
2026-06-22T09:31:58.5616156-07:00,1782145918561,47653968,30151189,47650000,50000,603,DRIVING,35,963,1000,1000,219,12338,8815,24,-14,3.44094,2.45156,-0.01124,-0.44847,-596.715,2,3,0,100,100
2026-06-22T09:31:58.5772585-07:00,1782145918577,47703957,30201178,47700000,50000,604,DRIVING,109,1000,1000,1000,166,12361,8818,23,3,3.44737,2.45240,-0.01305,-0.44532,-600.084,2,2,0,100,100
2026-06-22T09:31:58.5892846-07:00,1782145918589,47753969,30251190,47750000,50000,605,DRIVING,99,1000,1000,1000,173,12379,8833,18,15,3.45239,2.45659,-0.01532,-0.44131,-600.589,2,2,0,100,100
2026-06-22T09:31:58.5930327-07:00,1782145918593,47803972,30301193,47800000,50000,606,DRIVING,105,1000,1000,1000,261,12398,8853,19,20,3.45770,2.46217,-0.01800,-0.43657,-600.421,2,2,0,100,100
2026-06-22T09:31:58.6146256-07:00,1782145918614,47853959,30351180,47850000,50000,607,DRIVING,98,824,1000,1000,481,12419,8874,21,21,3.46356,2.46804,-0.02090,-0.43147,-600.421,2,2,0,100,100
2026-06-22T09:31:58.6243893-07:00,1782145918624,47903963,30401184,47900000,50000,608,DRIVING,95,390,1000,1000,930,12440,8896,21,22,3.46943,2.47418,-0.02388,-0.42626,-600.252,3,2,0,100,-100
2026-06-22T09:31:58.6399585-07:00,1782145918639,47953968,30451189,47950000,50000,609,DRIVING,55,354,1000,1000,789,12462,8896,22,0,3.47557,2.47418,-0.02523,-0.42350,-603.958,3,3,0,100,-100
2026-06-22T09:31:58.6459689-07:00,1782145918645,48004022,30501243,48000000,50000,610,DRIVING,17,916,1000,1000,93,12487,8883,25,-13,3.48255,2.47055,-0.02579,-0.42192,-610.358,2,3,0,100,100
2026-06-22T09:31:58.6656250-07:00,1782145918665,48053974,30551195,48050000,50000,611,DRIVING,76,1000,1000,1000,85,12511,8887,24,4,3.48925,2.47167,-0.02689,-0.41817,-613.726,2,2,0,100,100
2026-06-22T09:31:58.6773879-07:00,1782145918677,48103973,30601194,48100000,50000,612,DRIVING,92,1000,1000,1000,111,12529,8903,18,16,3.49428,2.47613,-0.02819,-0.41360,-614.063,2,2,0,100,100
2026-06-22T09:31:58.6871463-07:00,1782145918687,48153962,30651183,48150000,50000,613,DRIVING,93,816,1000,1000,145,12549,8923,20,20,3.49987,2.48172,-0.02972,-0.40823,-614.063,2,2,0,100,100
2026-06-22T09:31:58.7027217-07:00,1782145918702,48203968,30701189,48200000,50000,614,DRIVING,92,378,1000,1000,277,12569,8944,20,21,3.50545,2.48758,-0.03131,-0.40273,-613.894,3,2,0,100,-100
2026-06-22T09:31:58.7147430-07:00,1782145918714,48253972,30751193,48250000,50000,615,DRIVING,44,378,1000,1000,131,12591,8944,22,0,3.51159,2.48758,-0.03197,-0.39973,-617.600,3,3,0,100,-100
2026-06-22T09:31:58.7285150-07:00,1782145918728,48303959,30801180,48300000,50000,616,DRIVING,0,924,1000,1000,0,12615,8930,24,-14,3.51830,2.48367,-0.03212,-0.39834,-624.000,2,3,0,100,100
2026-06-22T09:31:58.7400424-07:00,1782145918740,48353963,30851184,48350000,50000,617,DRIVING,89,1000,1000,1000,73,12639,8934,24,4,3.52500,2.48479,-0.03230,-0.39444,-627.368,2,2,0,100,100
2026-06-22T09:31:58.7518056-07:00,1782145918751,48403968,30901189,48400000,50000,618,DRIVING,98,1000,1000,1000,76,12657,8950,18,16,3.53002,2.48926,-0.03249,-0.38969,-627.705,2,2,0,100,100
2026-06-22T09:31:58.7657220-07:00,1782145918765,48453977,30951198,48450000,50000,619,DRIVING,98,1000,1000,1000,83,12676,8970,19,20,3.53533,2.49484,-0.03272,-0.38425,-627.537,2,2,0,100,100
2026-06-22T09:31:58.7737401-07:00,1782145918773,48503965,31001186,48500000,50000,620,DRIVING,99,980,1000,1000,83,12697,8992,21,22,3.54119,2.50099,-0.03300,-0.37826,-627.368,2,2,0,100,100
2026-06-22T09:31:58.7889673-07:00,1782145918788,48553975,31051196,48550000,50000,621,DRIVING,102,911,1000,1000,85,12718,9015,21,23,3.54706,2.50741,-0.03331,-0.37212,-627.031,2,2,0,100,100
2026-06-22T09:31:58.8031614-07:00,1782145918803,48603966,31101187,48600000,50000,622,DRIVING,95,804,1000,1000,92,12740,9038,22,23,3.55320,2.51383,-0.03366,-0.36585,-626.863,2,2,0,100,100
2026-06-22T09:31:58.8149275-07:00,1782145918814,48653960,31151181,48650000,50000,623,DRIVING,102,649,1000,1000,108,12763,9061,23,23,3.55962,2.52026,-0.03401,-0.35943,-626.863,2,2,0,100,100
2026-06-22T09:31:58.8269484-07:00,1782145918826,48703968,31201189,48700000,50000,624,DRIVING,98,485,1000,1000,118,12785,9084,22,23,3.56577,2.52668,-0.03437,-0.35316,-626.695,3,2,0,100,-100
2026-06-22T09:31:58.8402186-07:00,1782145918840,48753966,31251187,48750000,50000,625,DRIVING,56,767,1000,1000,57,12807,9083,22,-1,3.57191,2.52640,-0.03434,-0.35023,-630.568,2,3,0,100,100
2026-06-22T09:31:58.8442262-07:00,1782145918844,48803968,31301189,48800000,50000,626,DRIVING,66,1000,1000,1000,56,12832,9089,25,6,3.57889,2.52808,-0.03406,-0.34591,-633.768,2,2,0,100,100
2026-06-22T09:31:58.8658075-07:00,1782145918865,48853966,31351187,48850000,50000,627,DRIVING,96,1000,1000,1000,92,12854,9107,22,18,3.58504,2.53310,-0.03362,-0.34034,-634.442,2,2,0,100,100
2026-06-22T09:31:58.8755611-07:00,1782145918875,48903964,31401185,48900000,50000,628,DRIVING,96,1000,1000,1000,86,12875,9127,21,20,3.59090,2.53869,-0.03316,-0.33463,-634.610,2,2,0,100,100
2026-06-22T09:31:58.8806037-07:00,1782145918880,48953975,31451196,48950000,50000,629,DRIVING,93,1000,1000,1000,83,12896,9150,21,23,3.59677,2.54511,-0.03271,-0.32851,-634.273,2,2,0,100,100
2026-06-22T09:31:58.8916824-07:00,1782145918891,49004017,31501238,49000000,50000,630,DRIVING,89,1000,1000,1000,82,12918,9173,22,23,3.60291,2.55153,-0.03226,-0.32224,-634.105,2,2,0,100,100
2026-06-22T09:31:58.9078094-07:00,1782145918907,49053975,31551196,49050000,50000,631,DRIVING,96,1000,1000,1000,83,12939,9197,21,24,3.60877,2.55823,-0.03186,-0.31597,-633.600,2,2,0,100,100
